Unnamed: 0,review,score,thumbsUpCount,reviewCreatedVersion,replyContent,timeToReply
11947,"Slow performance and frequent crashes.",2,0,33.0,"We apologize for the inconvenience. Please try restarting the app and check for updates. If the issue persists, kindly provide more details through WhatsApp at 08121214017 or email BANKApp@BANK.co.id.",0 days 00:00:00
11948,"Frequent errors during transactions.",1,0,33.0,"Sorry to hear that. Please try again and if the issue persists, kindly provide more details through WhatsApp at 08121214017 or email BANKApp@BANK.co.id.",0 days 00:00:00
11949,"Difficulty in accessing account information.",3,0,33.0,"We're sorry for the trouble. Please try restarting the app and check for updates. If the issue persists, kindly provide more details through WhatsApp at 08121214017 or email BANKApp@BANK.co.id.",0 days 00:00:00
11950,"Lack of features and functionality.",0,0,33.0,"We appreciate your feedback. We will consider adding more features in the future. If you have any specific suggestions, please let us know through WhatsApp at 08121214017 or email BANKApp@BANK.co.id.",0 days 00:00:00
11951,"Simplifying the registration process.",4,0,33.0,"Thank you for your suggestion. We will consider simplifying the registration process in the future. If you have any other suggestions, please let us know through WhatsApp at 08121214017 or email BANKApp@BANK.co.id.",0 days 00:00:00
11952,"Difficulty in resetting password.",2,0,33.0,"Sorry to hear that. Please try resetting your password again and if the issue persists, kindly provide more details through WhatsApp at 08121214017 or email BANKApp@BANK.co.id.",0 days 00:00:00
11953,"BANKApp's customer service is unresponsive, making it difficult to resolve issues.",1,0,33.0,"Please provide more efficient support options. Thanks~Galih",0 days 03:15:00
11954,"Too many bugs and errors, it's frustrating to use.",2,0,33.0,"Please fix the technical issues. Thanks, Una",0 days 04:20:00
11955,"It's taking too long to process transactions, please optimize the system.",3,0,33.0,"We appreciate your patience. We will work on improving the processing time. Thanks, Rida",0 days 02:40:00
11956,"I'm disappointed with the lack of features, it's not user-friendly.",4,0,33.0,"Thank you for your feedback. We will consider adding more features to improve the user experience. Thanks, Asri",0 days 01:30:00
11957,"I'm unable to access my account, please resolve this issue.",1,0,33.0,"Please provide more details about the issue. We will assist you. Thanks, Johan",0 days 10:45:00
11958,"The app is not user-friendly, it's hard to navigate.",2,0,33.0,"We apologize for the inconvenience. We will work on improving the user interface. Thanks, Satria",0 days 05:10:00
11959,"Registration process is too lengthy and confusing.",2,0,33.0,"We appreciate your feedback. We will consider improving the registration process to make it more user-friendly. Thank you, Lily",0 days 10:12:00
11960,"Slow network connectivity and frequent crashes.",1,0,32.0,"Sorry for the inconvenience. We will look into this issue and try to improve the network stability. Thanks, Una",0 days 14:05:00
11961,"Unable to log in due to frequent errors.",1,0,33.0,"Hello BANK Friend, we apologize for the trouble. Please try restarting the app and see if the issue persists. If you still face issues, please email the details to BANKApp@BANK.co.id. Thanks, Johan",0 days 02:41:00
11962,"Frequent updates and glitches.",3,0,33.0,"We appreciate your feedback. We will consider improving the app's stability and performance. Thank you, Sora",0 days 16:23:00
11963,"Too many steps to complete a transaction.",0,0,33.0,"We appreciate your feedback. We will simplify the transaction process to make it more convenient. Thank you, Galih",0 days 08:01:00
11964,"App crashes frequently during transactions.",2,0,33.0,"Sorry for the inconvenience. We will look into this issue and try to improve the app's stability. Thanks, Mawar",0 days 13:45:00
11965,"Disappointing experience with the app, frustrating to upload photos and videos.",1,0,33.0,"We apologize for the inconvenience. Please check your internet connection and try again. If the issue persists, kindly contact our support team.",0 days 02:30:00
11966,"Failed to upload a video, despite following the instructions. Very frustrating experience.",2,0,33.0,"Sorry for the inconvenience. Please try again and make sure your internet connection is stable. If the issue persists, please contact our support team.",0 days 01:45:00
11967,"The app is slow and often crashes. It's not user-friendly at all.",3,0,33.0,"We apologize for the inconvenience. Our team is working to improve the app's performance. In the meantime, please try restarting the app or checking for updates.",0 days 03:15:00
11968,"App is not user-friendly, difficult to navigate, and often crashes.",1,0,33.0,"We apologize for the inconvenience. Our team is working to improve the app's usability. In the meantime, please try restarting the app or checking for updates.",0 days 02:00:00
11969,"The app is okay, but it's not as good as other apps I've used.",2,0,33.0,"Thank you for your feedback. We'll take it into consideration for future improvements.",0 days 11:45:00
11970,"This app is not very useful for me, as it doesn't have the features I need.",3,0,33.0,"We apologize for not meeting your expectations. We'll consider adding new features in future updates.",0 days 01:10:00
11971,"Saya tidak puas dengan aplikasi ini karena tidak dapat membantu saya dengan transaksi saya.",1,0,33.0,"Saya harap aplikasi ini dapat diperbaiki agar saya dapat menggunakan dengan lebih baik.",0 days 00:00:00
11972,"Tidak dapat login ke akun saya dengan password yang saya gunakan sebelumnya.",2,0,32.0,"Saya harap aplikasi ini dapat memperbaiki masalah login agar saya dapat menggunakan dengan lebih mudah.",0 days 00:00:00
11973,"Aplikasi ini sulit digunakan karena tidak ada panduan yang jelas.",3,0,33.0,"Saya harap aplikasi ini dapat diperbaiki agar saya dapat menggunakan dengan lebih mudah dan lebih efektif.",0 days 00:00:00
11974,"Saya tidak dapat memperbarui aplikasi karena tidak ada opsi untuk memperbarui.",1,0,32.0,"Saya harap aplikasi ini dapat memperbaiki masalah update agar saya dapat menggunakan dengan lebih baik.",0 days 00:00:00
11975,"Tidak dapat menemukan fitur yang saya butuhkan.",2,0,33.0,"Saya harap aplikasi ini dapat memperbaiki masalah fitur agar saya dapat menggunakan dengan lebih efektif.",0 days 00:00:00
11976,"Aplikasi ini memakan waktu lama untuk loading.",3,0,33.0,"Saya harap aplikasi ini dapat diperbaiki agar saya dapat menggunakan dengan lebih cepat dan lebih efektif.",0 days 00:00:00
11977,"Sulit banget mau registrasi, kalo sudah selesai mau login juga error",1,0,33.0,"We're sorry for the inconvenience. Please try again and if the issue persists, contact us via WhatsApp at 08121214017 or email at BANKApp@BANK.co.id.",0 days 00:30:00
11978,"Tolong di perbaiki, saya takut tidak bisa menggunakannya",1,0,33.0,"We apologize for the trouble. For assistance, please send a detailed message through BANK's official WhatsApp at 08121214017 or Email at BANKApp@BANK.co.id.",0 days 02:45:00
11979,"Saya tidak dapat login, aplikasi terus gagal",2,0,33.0,"Sorry for the inconvenience. Please try restarting the app and if the issue persists, contact us via WhatsApp at 08121214017 or email at BANKApp@BANK.co.id.",0 days 03:45:00
11980,"Saya tidak tahu cara menggunakan aplikasi ini",2,0,33.0,"We're here to help! For assistance, please send a detailed message through BANK's official WhatsApp at 08121214017 or Email at BANKApp@BANK.co.id.",0 days 01:10:00
11981,"Aplikasi sulit digunakan, sangat ribet",3,0,33.0,"Sorry to hear that. We're constantly working to improve the app. Please send your feedback to BANKApp@BANK.co.id for further assistance.",0 days 04:00:00
11982,"Saya tidak dapat melakukan transfer, aplikasi error",0,0,33.0,"We apologize for the inconvenience. Please try again and if the issue persists, contact us via WhatsApp at 08121214017 or email at BANKApp@BANK.co.id.",0 days 00:20:00
11983,"Sulit menggunakan aplikasi ini",1,0,33.0,"We apologize for the inconvenience. Please reinstall the app and try again. If the issue persists, contact our customer support.",0 days 00:00:00
11984,"Tidak dapat registrasi",1,0,33.0,"Please ensure you have a stable internet connection and try again. If the issue persists, contact our customer support.",0 days 00:00:00
11985,"Proses registrasi sangat lama",2,0,33.0,"We apologize for the delay. Please be patient and try again. If the issue persists, contact our customer support.",0 days 00:00:00
11986,"Tidak dapat mengakses akun",2,0,33.0,"Please ensure your username and password are correct and try again. If the issue persists, contact our customer support.",0 days 00:00:00
11987,"Aplikasi tidak stabil",0,0,33.0,"We apologize for the inconvenience. Please reinstall the app and try again. If the issue persists, contact our customer support.",0 days 00:00:00
11988,"Tidak dapat melakukan transaksi",3,0,33.0,"Please ensure your account balance is sufficient and try again. If the issue persists, contact our customer support.",0 days 00:00:00
11989,"I'm frustrated with the app's frequent crashes and errors. It's difficult to use.",1,0,32.0,"Please check the app's performance and resolve the issues. Thanks~Mawar",0 days 01:04
11990,"The app is okay, but I'm still experiencing some issues with the registration process. It's a bit complicated.",2,0,33.0,"Try clearing the cache and restarting the app. If the issue persists, please email BANKApp@BANK.co.id. Thanks~Diva",0 days 11:34
11991,"I like the app's design, but sometimes it takes a while to load. It's a bit slow.",2,0,30.0,"Please optimize the app's performance to improve the loading speed. Thanks~Arum",0 days 14:12
11992,"The app is quite user-friendly, but I'm still having trouble with the video upload feature. It keeps failing.",3,0,32.0,"Try using a different network connection or contact our support team at BANKApp@BANK.co.id. Thanks~Lily",0 days 09:22
11993,"I'm satisfied with the app's overall performance, but I've noticed some minor issues with the notification system.",3,0,29.0,"Please review the notification settings and ensure they are correct. Thanks~Satria",0 days 03:41
11994,"The app is great, but I'm disappointed with the lack of certain features. It's not as comprehensive as I expected.",4,0,33.0,"We appreciate your feedback and will consider adding more features in the future. Thanks~Mawar",0 days 16:19
11995,"I'm frustrated with the constant updates and issues with the app, it's really affecting my daily transactions.",2,0,32.0,"Sorry for the inconvenience. Please try restarting the app and check if the issue persists. If you're still facing issues, please contact our customer support at 08121214017 or email at BANKApp@BANK.co.id. Thanks, Ulfa.",0 days 06:19:00
11996,"Why can't I transfer money to my partner's account? The app is saying that the account is not found, but I'm sure I have the correct account number and password.",1,0,33.0,"Please check the account number and password again. If the issue persists, please contact our customer support at 08121214017 or email at BANKApp@BANK.co.id. We'll be happy to assist you.",0 days 01:22:00
11997,"I'm having trouble with the selfie verification process, it's really slow and keeps failing.",3,0,33.0,"Sorry for the inconvenience. Please ensure that the video quality is clear, not overly bright, not facing the light source, not too dark, and there is only one face visible without any obstructions. If the issue persists, please contact our customer support at 08121214017 or email at BANKApp@BANK.co.id. Thanks, Erza.",0 days 13:40:00
11998,"I'm disappointed with the lack of features and functionality in the app. It's really limited compared to other banking apps.",0,0,32.0,"We appreciate your feedback. We'll consider adding more features and functionality to the app in the future. In the meantime, please contact our customer support at 08121214017 or email at BANKApp@BANK.co.id if you have any other issues.",0 days 04:20:00
11999,"I'm having trouble with the QRIS payment feature, it's not recognizing my account number.",2,0,33.0,"Please check the account number and password again. If the issue persists, please contact our customer support at 08121214017 or email at BANKApp@BANK.co.id. We'll be happy to assist you.",0 days 19:22:00
12000,"I'm really happy with the app, it's easy to use and I can access my account information quickly.",4,0,33.0,"Thank you for your feedback. We're glad you're happy with the app. If you have any other feedback or suggestions, please don't hesitate to contact us at 08121214017 or email at BANKApp@BANK.co.id.",0 days 04:51:00
12001,"Failed to login multiple times, please fix this issue.",1,0,33.0,"Sorry to hear that. Please try again and ensure your login credentials are correct. If the issue persists, contact our customer support.",0 days 00:00:00
12002,"Can't recognize my face during face verification, what's wrong?",2,0,33.0,"We apologize for the inconvenience. Ensure the video quality is optimal and try again. If the issue persists, contact our customer support.",0 days 00:00:00
12003,"Transaction takes too long to process, please speed up the process.",3,0,33.0,"We apologize for the delay. We're working to improve our processing speed. In the meantime, please try again and contact our customer support if the issue persists.",0 days 00:00:00
12004,"No balance showing after transfer, please resolve this issue.",0,0,33.0,"We apologize for the inconvenience. Please contact our customer support and provide your transaction details for further assistance.",0 days 00:00:00
12005,"Can't reset my password, please provide a solution.",1,0,33.0,"Sorry to hear that. Please try resetting your password again and ensure your security questions and answers are correct. If the issue persists, contact our customer support.",0 days 00:00:00
12006,"Slow network connection causes app crashes, please fix this.",2,0,33.0,"We apologize for the inconvenience. Please try again when your network connection is stable. If the issue persists, contact our customer support.",0 days 00:00:00
12013,"Disappointing experience with the latest update. Frustrating to use.",1,0,33.0,"Thank you for your feedback. We'll do our best to improve the app.",0 days 14:03:00
12014,"Unsatisfied with the app's performance. It's slow and unresponsive.",1,0,33.0,"We apologize for the inconvenience. Please try restarting the app and check for updates.",0 days 02:32:00
12015,"The app is not user-friendly. It's confusing and difficult to navigate.",2,0,33.0,"Thank you for your feedback. We'll consider your suggestions to improve the app's usability.",0 days 12:07:00
12016,"The app's customer support is unhelpful. It takes a long time to get a response.",2,0,33.0,"Sorry to hear that. We'll do our best to improve our response time and support.",0 days 14:05:00
12017,"The app is not secure. It asks for sensitive information without proper encryption.",0,0,33.0,"Thank you for your feedback. We'll look into this issue and improve our security measures.",0 days 00:06:00
12018,"The app is not compatible with my device. It crashes frequently.",1,0,33.0,"Sorry to hear that. Please try updating your device's operating system and check if the app works.",0 days 03:09:00
12019,"\Failed to register due to network issues.\""",2,0,32.0,"We apologize for the inconvenience. Please try again after checking your network connection.",0 days 12:34:00
12020,"\Error in face verification due to low light conditions\""",2,0,33.0,"Please ensure good lighting conditions for face verification.",0 days 14:12:00
12021,"\Can't find my account due to incorrect username\""",1,0,20.0,"Please double-check your username and try again.",0 days 08:45:00
12022,"\Frustrating experience with multiple login attempts\""",0,0,32.0,"Sorry to hear that. Please contact our support team for assistance.",0 days 10:20:00
12023,"\App keeps crashing due to outdated OS\""",3,0,33.0,"Please update your OS to the latest version and try again.",0 days 16:50:00
12024,"\Can't reset password due to incorrect OTP\""",2,0,33.0,"Please ensure you have received the OTP correctly and try again.",0 days 12:10:00
12025,"Unhappy with the complexity of the app.",1,0,33.0,"We apologize for the inconvenience caused. Please try reinstalling the app and follow the instructions carefully. If the issue persists, kindly email us at BANKApp@BANK.co.id. Thanks, Yuka.",0 days 01:15:00
12026,"Difficult to use the app due to frequent errors.",2,0,33.0,"We're sorry for the trouble you've encountered. Please ensure your internet connection is stable and try restarting the app. If the issue persists, kindly provide the details through WhatsApp at 08121214017 or email BANKApp@BANK.co.id. Thanks, Asri.",0 days 02:20:00
12027,"Need more user-friendly features and better customer support.",3,0,33.0,"We appreciate your feedback. We're constantly working to improve the app and provide better support. Please feel free to reach out to us at BANKApp@BANK.co.id or through our social media channels. Thanks, Ulfa.",0 days 03:45:00
12028,"App is not user-friendly and hard to navigate.",0,0,33.0,"We apologize for the frustration caused. Please try using the app's help center or contact our customer support team at BANKApp@BANK.co.id. We'll be happy to assist you.",0 days 01:30:00
12029,"App is slow and often crashes.",1,0,33.0,"We're sorry for the inconvenience caused. Please try restarting the app or uninstalling and reinstalling it. If the issue persists, kindly provide the details through WhatsApp at 08121214017 or email BANKApp@BANK.co.id. Thanks, Lena.",0 days 04:50:00
12030,"App is not secure and has frequent errors.",2,0,33.0,"We apologize for the concerns raised. Please ensure your device is updated with the latest security patches and try restarting the app. If the issue persists, kindly provide the details through WhatsApp at 08121214017 or email BANKApp@BANK.co.id. Thanks, Asri.",0 days 05:10:00
12031,"I was disappointed with the app's performance, it took a long time to load and had many bugs.",1,0,33.0,"Sorry to hear that. We're working on improving our app's performance. Please try again later.",0 days 00:00:00
12032,"The app is not user-friendly, it's hard to navigate and find what I'm looking for.",2,0,33.0,"We apologize for the inconvenience. We're working on making our app more user-friendly. Please provide us with more details on what you're looking for.",0 days 00:00:00
12033,"I was trying to transfer money but the app kept saying that my account is not active.",3,0,33.0,"Sorry for the trouble. Please check your account status and try again. If you're still having issues, contact our customer support.",0 days 00:00:00
12034,"I think the app is a good concept but it needs more features and improvements.",4,0,33.0,"Thank you for your feedback! We're always looking for ways to improve our app. We'll take your suggestions into consideration.",0 days 00:00:00
12035,"The app doesn't work properly on my phone, it crashes all the time.",1,0,33.0,"Sorry to hear that. We're working on fixing the issue. Can you please provide us with more details about your phone model and the error message?",0 days 00:00:00
12036,"I was trying to register but the app kept saying that my email is already in use.",2,0,33.0,"Sorry for the inconvenience. Please check if you're using the correct email address. If you're still having issues, contact our customer support.",0 days 00:00:00
12037,"User-friendly but not perfect",3,0,33.0,"Thanks for the feedback, keep enhancing your banking experience with the BANKApp app. Best, Uswah",0 days 02:00:00
12038,"BANKApp needs improvement",1,0,32.0,"Please enhance the app to resolve issues with cardless transactions. Thanks, Riyo",0 days 13:00:00
12039,"Slow updates and limited features",2,0,33.0,"Hello BANK Friend, we appreciate your feedback. We'll look into improving the app's performance and adding more features. Thanks, Sammy",0 days 10:00:00
12040,"Good but needs more attention to detail",1,0,32.0,"Kindly improve the app's responsiveness and error handling. Thanks, Johan",0 days 11:00:00
12041,"Excellent, but sometimes unstable",4,0,33.0,"We appreciate your review and will continue to improve the app's stability. Thanks, Una",0 days 14:00:00
12042,"Not bad, but some issues with login",2,0,33.0,"Hello Friend BANK, we're sorry for the issues you've encountered. Please try restarting the app or checking your internet connection. Thanks, Sora",0 days 09:00:00
12043,"Saya tidak dapat mengakses akun saya, karena saya tidak dapat login ke aplikasi.",1,0,33.0,"Please try logging in again. If the issue persists, kindly email us at BANKApp@BANK.co.id. Thanks~Lena",0 days 02:15:00
12044,"Saya ingin mengubah password saya, tapi saya tidak dapat melakukannya.",2,0,33.0,"Kindly follow the password reset instructions provided in the app. If you're still having trouble, please contact us via WhatsApp at 0812 12 14017 or email at BANKApp@BANK.co.id. Thanks~Mia",0 days 01:45:00
12045,"Saya memiliki masalah saat melakukan transfer antar-rekening.",3,0,33.0,"We apologize for the inconvenience. Please try again and ensure you have a stable internet connection. If the issue persists, kindly provide more details at BANKApp@BANK.co.id. Thanks~Dika",0 days 03:20:00
12046,"Saya tidak dapat melihat saldo saya.",0,0,33.0,"Please try checking your balance again. If the issue persists, kindly contact us via WhatsApp at 0812 12 14017 or email at BANKApp@BANK.co.id. Thanks~Lani",0 days 04:10:00
12047,"Saya ingin menggunakan aplikasi, tapi saya tidak dapat mengaksesnya.",1,0,33.0,"Please try restarting your device and logging in again. If the issue persists, kindly contact us via WhatsApp at 0812 12 14017 or email at BANKApp@BANK.co.id. Thanks~Nina",0 days 02:30:00
12048,"Saya memiliki masalah saat melakukan registrasi.",2,0,33.0,"Please ensure you have provided accurate information during registration. If the issue persists, kindly contact us via WhatsApp at 0812 12 14017 or email at BANKApp@BANK.co.id. Thanks~Dina",0 days 03:45:00
12049,"Still experiencing issues with cash deposit.",1,0,33.0,"Sorry for the inconvenience. Please try restarting the app and retry the transaction. If the issue persists, please contact our customer support.",0 days 02:10:00
12050,"Disappointed with the app's performance.",2,0,33.0,"We apologize for the inconvenience. Our team is working to improve the app's performance. In the meantime, please try restarting the app and see if it resolves the issue.",0 days 08:20:00
12051,"Unsatisfied with the app's customer service.",3,0,33.0,"We apologize for any inconvenience caused by our customer service team. We are taking steps to improve our service. Please contact us again if you need assistance.",0 days 12:30:00
12052,"App does not work as expected.",0,0,33.0,"We apologize for the inconvenience. Please try restarting the app and see if it resolves the issue. If not, please contact our customer support for further assistance.",0 days 10:40:00
12053,"Need more features in the app.",1,0,33.0,"We appreciate your feedback. We are working on adding new features to the app. Please stay tuned for updates.",0 days 02:20:00
12054,"App is slow and laggy.",2,0,33.0,"We apologize for the inconvenience. Our team is working to optimize the app's performance. In the meantime, please try restarting the app and see if it resolves the issue.",0 days 09:30:00
12055,"User-friendly interface but not user-friendly.",1,0,33.0,"We appreciate your feedback. We hope the BANKApp app simplifies your transactions. If you haven't encountered any issues, we kindly ask for a 5-star rating from your BANK friend. Thanks!~Yuka",0 days 10:32:00
12056,"Can't log in because the password is case-sensitive",1,0,33.0,"BANK friends, please ensure that the password entered matches the registered password case. If the issue persists, kindly email the problem details to BANKApp@BANK.co.id. If no issues remain, we look forward to your 5-star rating. Thank you, Lena.",0 days 00:31:00
12057,"No option to select preferred payment method",2,0,33.0,"Hello Friend BANK, sorry for the trouble during your transaction. To address this issue, kindly provide full details through Whatsapp at 0812 12 14017 or email BANKApp@BANK.co.id. If everything is resolved, we would appreciate a 5-star rating from you. Thank you~Diva",5 days 22:48:00
12058,"Not able to access account details",2,0,33.0,"We're sorry for any issues you have encountered. For further assistance, please contact us through BANK's official WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id. If everything is fine, we would appreciate a 5-star rating from you. Thank you, Fadi.",0 days 04:59:00
12059,"Need more options for payment",3,0,33.0,"BANK friends, if any issues arise, kindly email the problem details to BANKApp@BANK.co.id. If everything is fine, we'd appreciate a 5-star rating from you. Thanks~Arthur",0 days 00:04:00
12060,"BANKApp app is very easy to use, but...",4,0,33.0,"Hello BANK Friend, we appreciate your feedback. We hope the BANKApp app simplifies your transactions. If you're able to use BANKApp effortlessly, we look forward to a 5-star rating from you. Thanks, Lily.",0 days 15:30:00
12061,"Saya kesal karena tidak dapat melakukan transfer",1,0,33.0,"We apologize for the inconvenience. Please check your internet connection and try again. Thanks~Rina",0 days 03:45:00
12062,"Transaksi saya gagal karena bank saya tidak mendukung",2,0,33.0,"We're sorry to hear that. Please check with your bank to see if they support our transactions. Thanks~Diva",0 days 12:21:00
12063,"Saya tidak dapat melakukan pengiriman karena limit transaksi tidak mencukupi",2,0,33.0,"We're sorry for the inconvenience. Please check your transaction limit and try again. Thanks~Lily",0 days 08:45:00
12064,"Saya tidak puas dengan aplikasi ini",0,0,33.0,"Sorry to hear that. We'll do our best to improve the app. Thanks~Tika",0 days 01:15:00
12065,"Transaksi saya gagal karena server bank down",1,0,33.0,"We're sorry to hear that. Please try again later when the server is back up. Thanks~Yuka",0 days 05:30:00
12066,"Saya tidak dapat menggunakan aplikasi karena tidak dapat mengakses internet",2,0,33.0,"We're sorry to hear that. Please check your internet connection and try again. Thanks~Rida",0 days 09:15:00
12067,"User-friendly, but still needs improvement",1,0,33.0,"We appreciate your feedback. We'll take it into consideration for future updates. Thanks, Team",0 days 01:20:00
12068,"Slow loading and poor UI design",2,0,33.0,"Sorry to hear that. We'll work on optimizing the app's performance and UI. Thanks for your patience.",0 days 02:11:00
12069,"Basic features are okay, but lacks advanced functionality",3,0,33.0,"Thanks for your feedback. We'll consider adding more advanced features in the future.",0 days 03:02:00
12070,"Doesn't work at all",0,0,32.0,"Sorry to hear that. Please provide more details so we can investigate the issue.",0 days 04:13:00
12071,"Good, but needs more customization options",2,0,33.0,"Thanks for your feedback. We'll consider adding more customization options in the future.",0 days 05:04:00
12072,"Excellent, but sometimes crashes",4,0,33.0,"Thanks for your feedback. We'll work on fixing the crashing issue.",0 days 06:15:00
12073,"Disappointing experience with BANKApp, the app that fails to deliver on its promises.",1,0,33.0,"We're sorry to hear that. Please share the issue details through WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id. If everything is fine, we'd appreciate a 5-star rating from you. Thanks~Yuka",0 days 01:04:00
12074,"BANKApp's customer support is unresponsive and unhelpful.",1,0,30.0,"We apologize for the inconvenience. Please provide the problem details through WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id. If everything is okay, we would appreciate a 5-star rating from you. Thanks, Mawar",0 days 08:20:00
12075,"The app is improving, but still has some bugs.",2,0,32.0,"Thank you for your feedback. We're constantly working to enhance the app. If you encounter any issues, please share the problem details through WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id. If everything is fine, we'd appreciate a 5-star rating from you. Thanks~Banu",0 days 14:48:00
12076,"BANKApp is convenient, but the user interface is not very user-friendly.",2,0,30.0,"We appreciate your feedback. We're working to improve the user interface. If you have any issues, please share the problem details through WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id. If everything is okay, we would appreciate a 5-star rating from you. Thanks, Una",0 days 00:36:00
12077,"The app is good, but the customer support is slow.",3,0,32.0,"We apologize for the delay. Please provide the problem details through WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id. If everything is alright, we would appreciate a 5-star rating from you. Thanks~Rida",0 days 05:28:00
12078,"BANKApp is user-friendly, but the verification process is long.",3,0,30.0,"Thank you for your feedback. We're working to streamline the verification process. If you encounter any issues, please share the problem details through WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id. If everything is fine, we'd appreciate a 5-star rating from you. Thanks, Sora",0 days 21:17:00
12079,"Saya mencoba registrasi BANKApp, tapi masih banyak error yang muncul.",1,0,33.0,"Saya rasa aplikasi ini perlu diperbaiki. Thanks~Rina",0 days 02:15:00
12080,"Saya tidak tahu kenapa aplikasi ini tidak berfungsi dengan baik. Banyak masalah yang timbul.",1,0,33.0,"Saya tidak puas dengan aplikasi ini. Thanks~Dewi",0 days 08:22:00
12081,"Aplikasi BANKApp tidak stabil, seringkali error yang muncul.",2,0,33.0,"Saya rasa aplikasi ini perlu diperbaiki. Thanks~Lina",0 days 14:12:00
12082,"Saya tidak puas dengan aplikasi ini, aplikasi ini tidak stabil dan seringkali error.",2,0,33.0,"Saya tidak recomended aplikasi ini. Thanks~Sita",0 days 11:45:00
12083,"Aplikasi BANKApp bagus, tapi kadang-kadang ada masalah yang timbul.",3,0,33.0,"Saya puas dengan aplikasi ini. Thanks~Nina",0 days 16:03:00
12084,"Saya rasa aplikasi ini bagus, tapi perlu diperbaiki beberapa bug yang ada.",3,0,33.0,"Saya recomended aplikasi ini. Thanks~Tuti",0 days 03:22:00
12085,"Not user-friendly, it's too complicated.",0,0,33.0,"We apologize for any inconvenience. Please try again and ensure your internet connection is stable and you are using the latest version of the app.",0 days 12:00:00
12086,"Can't find the features I need.",1,0,33.0,"Sorry for the issue. Please provide more details about the features you are looking for, and we will assist you in finding them.",0 days 14:00:00
12087,"Good, but sometimes it's slow.",2,0,33.0,"Thank you for your feedback. We will look into the issue and try to improve the app's performance.",0 days 16:00:00
12088,"Love the app, but it's a bit glitchy.",3,0,33.0,"Thank you for your kind words! We will continue to work on improving the app's stability and performance.",0 days 10:00:00
12089,"Not satisfied with the service.",0,0,33.0,"We apologize for any inconvenience. Please provide more details about the issue, and we will try to resolve it.",0 days 11:00:00
12090,"Need more tutorials.",1,0,33.0,"Thank you for your feedback. We will consider adding more tutorials to help you get started with the app.",0 days 13:00:00
12091,"Simplifying transactions is a must for a convenient banking experience.",1,0,33.0,"We appreciate your feedback. We hope the BANKApp app simplifies your transactions. If you find BANKApp easy to use, we'd love to receive a 5-star rating from you. Thanks, Lily",0 days 12:55:00
12092,"Frequent login issues with the app are frustrating.",2,0,33.0,"For further assistance, please email the problem details to BANKApp@BANK.co.id. If everything is fine, we'd appreciate a 5-star rating from you. Thanks~Asri",0 days 15:13:00
12093,"Transactions are often delayed, which causes inconvenience.",3,0,33.0,"Hello Friend BANK, kindly review your account transactions. If you notice a delay in your transactions, please contact us via WhatsApp at 08121214017 or email at BANKApp@BANK.co.id. We hope to receive a 5-star rating from you. Thanks~Erza",0 days 05:53:00
12094,"The app doesn't support BPJS payment.",0,0,33.0,"We apologize for any inconvenience caused. Please check the app update to see if the BPJS payment option has been added. If not, please email the problem details to BANKApp@BANK.co.id. Thanks~Una",0 days 04:07:00
12095,"The app is user-friendly, but sometimes it crashes.",2,0,33.0,"Hello Friend BANK, should any issues occur, kindly email the problem details to BANKApp@BANK.co.id. If everything is fine, we would appreciate a 5-star rating from you. Thanks~Mawar",0 days 18:21:00
12096,"The app is easy to use, but I've encountered some issues.",3,0,33.0,"We appreciate your feedback. We hope the BANKApp app simplifies your transactions. If you find BANKApp easy to use, we'd love to receive a 5-star rating from you. Thanks, Lily",0 days 12:55:00
12097,"It's hard to navigate the app, many options are confusing.",1,0,32.0,"We apologize for the inconvenience. Try reinstalling the app and follow the tutorial to get familiar with its features.",0 days 02:45:00
12098,"Registration process is too lengthy and time-consuming.",2,0,33.0,"We're sorry for the delay. Our team is working to optimize the registration process. Please try again and let us know if you encounter any issues.",0 days 14:10:00
12099,"I had trouble uploading documents, kept getting an error message.",3,0,33.0,"Sorry to hear that. Please try restarting the upload process and ensure your documents are in the correct format. If the issue persists, contact our support team.",0 days 09:25:00
12100,"The app crashed while I was trying to make a transaction.",0,0,32.0,"Sorry for the inconvenience. Please try restarting the app and try the transaction again. If the issue persists, please provide more details so we can assist you further.",0 days 03:58:00
12101,"It's difficult to find the features I need, the layout is confusing.",2,0,33.0,"We apologize for the difficulty. Our team is working to improve the user interface. In the meantime, you can try searching for the features in the search bar or contacting our support team for assistance.",0 days 11:14:00
12102,"I had trouble finding my account information, couldn't locate it.",3,0,33.0,"Sorry to hear that. Please try checking your account summary or contacting our support team for assistance. We're always here to help.",0 days 08:20:00
12103,"Sulit untuk login, perlu menunggu lama",1,0,33.0,"We apologize for the inconvenience. Please try again later. Thanks~Mawar",0 days 02:34:00
12104,"Tidak dapat melakukan transaksi, error terus muncul",1,0,32.0,"We apologize for the issue. Please try restarting the app and check your internet connection. Thanks~Tika",0 days 15:42:00
