,review,score,thumbsUpCount,reviewCreatedVersion,replyContent,timeToReply
10244,"Error occurs when trying to transfer.",2,0,33.0,"Thanks for your feedback. We're sorry for the issues you've encountered. To follow up, kindly email the problem details to BANKApp@BANK.co.id, and if everything is fine, we'd appreciate a 5-star rating. Thanks~Rina",0 days 14:45:00
10245,"Some features are not user-friendly.",2,0,32.0,"We appreciate your feedback. We hope the BANKApp app simplifies your transactions. If everything is fine, we'd appreciate a 5-star rating from you. Thanks~Dina",0 days 06:30:00
10246,"Not satisfied with the user interface.",3,0,33.0,"Thanks for your feedback. We're sorry for any trouble you've faced. If you encounter issues, please share the specifics through BANK's official WhatsApp at 08121214017 or by emailing BANKApp@BANK.co.id. If everything is fine, we would appreciate a 5-star rating. Thanks~Lina",0 days 01:05:00
10247,"Need more features for cash withdrawal.",1,0,32.0,"Hello BANK Friend, we're sorry for the issues you've encountered. For further assistance, please email the problem details to BANKApp@BANK.co.id. If everything is fine, we would appreciate a 5-star rating from you. Thanks~Wina",0 days 09:45:00
10248,"Slow response time for transactions.",2,0,33.0,"Thanks for your feedback. We're sorry for any trouble you've faced. If you encounter issues, please share the specifics through BANK's official WhatsApp at 08121214017 or by emailing BANKApp@BANK.co.id. If everything is fine, we'd appreciate a 5-star rating. Thanks~Sina",0 days 17:30:00
10249,"Still have issues with login, very frustrating",1,0,33.0,"We apologize for the inconvenience. Please check your network connection and try again. If the issue persists, email us at BANKApp@BANK.co.id.",0 days 02:00:00
10250,"Slow performance, takes a while to load",2,0,33.0,"We're sorry to hear that. Try restarting the app and check for any updates. If the issue continues, kindly share the problem details with us.",0 days 03:45:00
10251,"Can't find the 'Forgot Password' option",1,0,33.0,"You can reset your password by clicking on the 'Forgot Password' link on the login page. If you still encounter issues, please email us.",0 days 05:00:00
10252,"Difficulty in uploading documents",2,0,33.0,"Please ensure that the file size is within the allowed limit and the file format is supported. If the issue persists, kindly share the details with us.",0 days 01:15:00
10253,"Error message when trying to make a transaction",1,0,33.0,"We apologize for the inconvenience. Please try restarting the app and check your network connection. If the issue continues, kindly email us the problem details.",0 days 04:30:00
10254,"Can't access my account due to network issues",2,0,33.0,"Please check your network connection and try again. If the issue persists, kindly email us the problem details.",0 days 02:45:00
10255,"Inefficient user interface, poor navigation.",1,0,33.0,"We apologize for the inconvenience. Please provide more detailed feedback so we can improve our app.",0 days 00:00:00
10256,"Simplification of transaction processes needed.",2,0,33.0,"We appreciate your suggestion. We'll consider it for future updates.",0 days 00:00:00
10257,"Technical issues with login.",2,0,33.0,"Sorry to hear that. Try restarting the app or contact our support team for assistance.",0 days 00:00:00
10258,"Lack of customer support.",1,0,33.0,"We apologize for the poor experience. We'll work on improving our support channels.",0 days 00:00:00
10259,"Limited payment options.",2,0,33.0,"Thank you for your feedback. We're exploring more payment options to add to our app.",0 days 00:00:00
10260,"Inadequate error handling.",1,0,33.0,"Sorry for the inconvenience. We'll look into improving our error handling mechanisms.",0 days 00:00:00
10261,"BANKApp is not user-friendly for me, it's too complicated.",1,0,31.0,"If you're having trouble, please contact us at BANKApp@BANK.co.id. We'll be happy to assist you.",0 days 00:17:00
10262,"It's okay, but there are some features that need improvement.",2,0,32.0,"Thanks for your feedback. We'll take it into consideration for future updates.",1 days 11:45:00
10263,"I'm not satisfied with the app's performance.",2,0,33.0,"Sorry to hear that. Can you please provide more details about the issue you're experiencing? We'll do our best to help.",0 days 02:29:00
10264,"I'm still having trouble with login.",1,0,32.0,"We apologize for the inconvenience. Please try resetting your password or contact us at BANKApp@BANK.co.id for assistance.",0 days 14:15:00
10265,"The app is good, but sometimes it crashes.",2,0,31.0,"Sorry to hear that. We'll look into the issue and try to resolve it as soon as possible.",1 days 09:17:00
10266,"I'm not sure about this app, it's still new to me.",1,0,33.0,"That's completely understandable. We're here to help you get started. Please feel free to reach out to us at BANKApp@BANK.co.id if you have any questions.",0 days 00:45:00
10267,"Disappointing experience with BANKApp. The login process is still buggy.",1,0,33.0,"Please resolve this issue as soon as possible. It's frustrating to experience this.",0 days 04:25:00
10268,"BANKApp needs improvement in its user interface. It's confusing and difficult to navigate.",2,0,32.0,"I hope the developers can make it more user-friendly soon.",0 days 12:12:00
10269,"I'm not impressed with BANKApp's customer support. It takes too long to respond to my issues.",1,0,33.0,"Please improve your response time to customer queries.",0 days 09:15:00
10270,"BANKApp's features are not as advertised. The promised benefits are not fully utilized.",2,0,33.0,"I hope the developers can enhance the features to meet customer expectations.",0 days 15:45:00
10271,"I'm having trouble with the transfer feature. It keeps saying the account number is invalid.",1,0,33.0,"Please resolve this issue ASAP. It's causing me inconvenience.",0 days 02:38:00
10272,"BANKApp's security measures are lacking. I'm worried about my personal data being compromised.",2,0,33.0,"I hope the developers can improve the security features to ensure customer trust.",0 days 08:02:00
10273,"Sulit untuk mengakses fitur-fitur lainnya karena aplikasi tidak stabil",1,0,32.0,"We apologize for the inconvenience. Please try restarting the app or checking your internet connection. If the issue persists, please contact our customer support.",0 days 01:10:00
10274,"Aplikasi sering mengalami error dan tidak dapat digunakan secara maksimal",2,0,33.0,"We're sorry for the inconvenience. Our team is working to resolve the issue as soon as possible. In the meantime, please try restarting the app or checking your internet connection.",0 days 02:14:00
10275,"Tidak cocok dengan sistem operasi saya, aplikasi tidak dapat dijalankan",1,0,32.0,"Sorry to hear that. Please try checking the app's system requirements or contacting our customer support for further assistance.",0 days 04:05:00
10276,"Fitur-fitur aplikasi tidak terlalu banyak dan sulit digunakan",2,0,33.0,"We understand your concern. Our team is working to improve the app's features and make them more user-friendly. Thank you for your feedback.",0 days 03:20:00
10277,"Aplikasi sering meminta verifikasi, sehingga sulit digunakan",1,0,32.0,"We apologize for the inconvenience. Please try checking your account settings or contacting our customer support for further assistance.",0 days 01:35:00
10278,"Aplikasi tidak dapat digunakan secara offline, sehingga sulit digunakan",2,0,33.0,"We understand your concern. Our team is working to improve the app's offline capabilities. Thank you for your feedback.",0 days 02:45:00
10279,"Still, I'm having trouble with the app. It keeps crashing and I can't even open it.",1,0,33.0,"Sorry to hear that. Please try restarting your device and reinstalling the app. If the issue persists, please email us at BANKApp@BANK.co.id. Thanks~Mia",0 days 00:41:00
10280,"It's frustrating that I can't even log in to my account. The login process is slow and keeps timing out.",2,0,33.0,"We apologize for the inconvenience. Please ensure your internet connection is stable and try logging in again. If the issue persists, please send the details to our support team at BANKApp@BANK.co.id. Thanks~Lily",0 days 03:59:00
10281,"I'm disappointed with the customer service. The representatives are not helpful and just keep transferring me to different departments.",3,0,33.0,"Sorry to hear that. We're constantly improving our customer service. Please let us know the specific issues you faced and we'll make sure to address them. Thanks~Rida",0 days 02:20:00
10282,"I'm having trouble with the app's interface. It's confusing and hard to navigate.",2,0,33.0,"We apologize for the inconvenience. We're working on improving the app's user experience. Please provide us with more details about the issue and we'll pass it on to our development team. Thanks~Diva",0 days 11:16:00
10283,"I'm not impressed with the app's features. It's lacking some basic functionalities that other apps have.",1,0,33.0,"We appreciate your feedback. We're constantly updating and improving the app. Please let us know which features you'd like to see added. Thanks~Erza",0 days 04:35:00
10284,"I'm having trouble with the app's performance. It's slow and keeps freezing.",2,0,33.0,"Sorry to hear that. Please ensure your device is updated and try closing other apps that may be running in the background. If the issue persists, please send the details to our support team at BANKApp@BANK.co.id. Thanks~Mawar",0 days 03:06:00
10285,"Terrible experience with the BANKApp, too many bugs and issues.",1,0,32.0,"We apologize for the inconvenience. Please email the details to BANKApp@BANK.co.id.",0 days 00:14:00
10286,"Slow and difficult to navigate, not user-friendly.",2,0,33.0,"We appreciate your feedback. If you're having trouble, please contact our customer service at BANKApp@BANK.co.id.",0 days 02:12:00
10287,"Not very impressed with the BANKApp, lacks essential features.",2,0,32.0,"Thank you for your feedback. We're constantly improving the app. If you have any suggestions, please email us at BANKApp@BANK.co.id.",0 days 15:43:00
10288,"Confusing and frustrating to use, needs improvement.",1,0,15.0,"We apologize for the inconvenience. Please provide more details about your experience at BANKApp@BANK.co.id.",0 days 10:19:00
10289,"Good but has some flaws, not perfect.",3,0,33.0,"Thank you for your feedback. We appreciate your patience and understanding. If you have any further suggestions, please email us at BANKApp@BANK.co.id.",0 days 04:05:00
10290,"BANKApp has potential but needs more work.",2,0,33.0,"We appreciate your honesty. We're committed to improving the app. If you have any specific issues, please email us at BANKApp@BANK.co.id.",0 days 01:48:00
10291,"It's frustrating to see BANKApp struggling to simplify transactions.",1,0,33.0,"Thanks for your feedback. We'll work on improving the app's performance. If you face any issues, please contact our customer service.",0 days 00:00:00
10292,"BANKApp needs to improve its user interface.",2,0,32.0,"We appreciate your feedback. We'll take it into consideration when updating the app's design. If everything works smoothly, we'd appreciate a 5-star rating from you.",0 days 00:00:00
10293,"BANKApp has some nice features, but it's not user-friendly.",2,0,33.0,"Thanks for your feedback. We're working on making the app more user-friendly. If you have any specific suggestions, please share them with us.",0 days 00:00:00
10294,"BANKApp has some good features, but it's not reliable.",1,0,32.0,"Sorry to hear that you're experiencing issues with the app. We're working on improving its stability. If you have any specific issues, please contact our customer service.",0 days 00:00:00
10295,"BANKApp has some nice features, but it's not as good as other apps.",3,0,33.0,"Thanks for your feedback. We appreciate your comparison with other apps. We'll take it into consideration when improving the app.",0 days 00:00:00
10296,"BANKApp has some good features, but it's not as easy to use as I expected.",2,0,32.0,"Sorry to hear that you're finding it difficult to use the app. We're working on making it more user-friendly. If you have any specific suggestions, please share them with us.",0 days 00:00:00
10297,"I'm not a fan of the complexity of the registration process. It's like they're trying to make it as difficult as possible.",2,0,25.0,"Please ensure all information is accurate during registration and try again. If the issue persists, email us at BANKApp@BANK.co.id. Thanks~Mawar",0 days 01:39:00
10298,"Sometimes, it takes a while to load, and I get frustrated with the slow performance.",2,0,33.0,"We apologize for the inconvenience. Ensure your internet connection is stable and try again. If the issue persists, contact us via WhatsApp at 08121214017. Thanks~Diva",0 days 00:10:00
10299,"It's okay, but it's not the best. The app could be more user-friendly.",1,0,33.0,"Sorry to hear that. We're working on improving the app. If you have any specific feedback, please email us at BANKApp@BANK.co.id. Thanks~Rida",0 days 02:06:00
10300,"I'm not satisfied with the customer service. It takes too long to resolve issues.",1,0,33.0,"We apologize for the inconvenience. Please provide more details about your issue and we'll respond promptly. If everything is fine, we'd appreciate a 5-star rating from you. Thanks~Asri",0 days 00:31:00
10301,"The app is decent, but it could be better. I've had some issues with transactions.",3,0,33.0,"We appreciate your feedback. If you're experiencing any issues with transactions, please contact us via WhatsApp at 08121214017. If everything is fine, we'd appreciate a 5-star rating from you. Thanks~Yuka",0 days 01:42:00
10302,"It's not the worst app I've used, but it's not the best either. The UI could be improved.",2,0,25.0,"We're glad you think it's not the worst. We're working on improving the UI. If you have any specific feedback, please email us at BANKApp@BANK.co.id. Thanks~Uswah",0 days 00:53:00
10303,"Cannot understand why I need to register again, it's so frustrating.",2,0,33.0,"We apologize for the inconvenience. Please provide the issue details through WhatsApp at 08121214017 or email BANKApp@BANK.co.id. If everything is fine, we would appreciate a 5-star rating from you. Thanks, Rida",0 days 02:31:00
10304,"It's been a while since I used the app, and now it's asking me to update again.",2,0,32.0,"We're sorry for the trouble. Please ensure you have the latest version of the app and your internet connection is stable. If everything is working fine, we would appreciate a 5-star rating from you. Thanks, Galih",0 days 00:45:00
10305,"This app is not user-friendly, it's really complicated.",1,0,33.0,"We appreciate your feedback. We will consider improving the user experience. If you encounter any issues, please email us at BANKApp@BANK.co.id or WhatsApp us at 08121214017. Thanks, Una",0 days 15:17:00
10306,"I'm having trouble logging in, it keeps saying my password is incorrect.",2,0,33.0,"Sorry for the trouble. Please try resetting your password through the app or contact our customer service at BANKApp@BANK.co.id or WhatsApp at 08121214017. If everything is fine, we would appreciate a 5-star rating from you. Thanks, Tika",0 days 10:23:00
10307,"This app is really slow, it takes forever to load.",1,0,32.0,"We apologize for the inconvenience. Please ensure you have a stable internet connection and try restarting the app. If the issue persists, please email us at BANKApp@BANK.co.id or WhatsApp us at 08121214017. Thanks, Rida",0 days 05:42:00
10308,"I'm having trouble finding the transaction history, it's really hard to navigate.",2,0,33.0,"Sorry for the trouble. Please try searching for your transaction history through the app or contact our customer service at BANKApp@BANK.co.id or WhatsApp at 08121214017. If everything is fine, we would appreciate a 5-star rating from you. Thanks, Heru",0 days 13:50:00
10309,"Saya tidak puas dengan aplikasi ini karena tidak dapat menampilkan saldo saya",1,0,33.0,"Saya telah mencoba beberapa kali tapi tidak berhasil. Silakan bantu saya.",0 days 00:00:00
10310,"Kesulitan dalam melakukan transfer ke rekening lain",2,0,32.0,"Saya telah mengalami kesulitan dalam melakukan transfer ke rekening lain. Saya harap Anda dapat membantu saya.",0 days 00:00:00
10311,"Aplikasi tidak dapat mengirim SMS konfirmasi",1,0,33.0,"Saya tidak dapat menerima SMS konfirmasi setelah melakukan transaksi. Saya tidak tahu apa yang terjadi.",0 days 00:00:00
10312,"Kesulitan dalam melakukan login",2,0,32.0,"Saya telah mencoba beberapa kali tapi tidak dapat melakukan login. Saya harap Anda dapat membantu saya.",0 days 00:00:00
10313,"Aplikasi tidak dapat menampilkan daftar transaksi",1,0,33.0,"Saya tidak dapat melihat daftar transaksi saya. Saya tidak tahu apa yang terjadi.",0 days 00:00:00
10314,"Kesulitan dalam melakukan pembayaran",2,0,32.0,"Saya telah mencoba beberapa kali tapi tidak dapat melakukan pembayaran. Saya harap Anda dapat membantu saya.",0 days 00:00:00
10315,"Satisfactory, but with some minor issues.",1,0,33.0,"We appreciate your feedback. We'll look into the issues and improve the app.",0 days 01:30:00
10316,"Not bad, but still some room for improvement.",2,0,32.0,"Thanks for your feedback. We'll work on improving the app's performance.",0 days 02:45:00
10317,"Good, but there's still some confusion.",2,0,33.0,"We appreciate your feedback. We'll make sure to clarify the app's instructions.",0 days 03:15:00
10318,"It's okay, but I have some concerns.",1,0,32.0,"Thanks for your feedback. We'll look into your concerns and improve the app.",0 days 04:00:00
10319,"Average, but some features need improvement.",2,0,33.0,"We appreciate your feedback. We'll work on improving the app's features.",0 days 04:30:00
10320,"Fair, but there's still some issues.",1,0,32.0,"We're sorry for the inconvenience. We'll look into the issues and improve the app.",0 days 05:15:00
10321,"BANKApp is not user-friendly; I'm struggling to navigate the app.",1,0,33.0,"We apologize for the inconvenience. Please try again periodically, ensure a stable network connection, and sufficient storage space while downloading BANKApp. If everything works fine, we would appreciate a 5-star rating from you. Thanks~Riyo",0 days 04:00:00
10322,"I had issues with the cash withdrawal feature; it was very slow.",2,0,32.0,"We apologize for the trouble during your transaction. For this to be resolved, kindly send full details via WhatsApp at 0812 12 14017 or email BANKApp@BANK.co.id. If everything is fine now, a 5-star rating would be appreciated by your BANK friend. Thanks~Diva",0 days 02:45:00
10323,"The app is confusing; I'm not sure how to use it.",3,0,33.0,"We appreciate your feedback. If BANKApp is working well for you, we’d love to receive a 5-star rating. Thanks, Ulfa!",0 days 10:30:00
10324,"I encountered issues with the login process; the app kept asking me to reset my password.",1,0,32.0,"Hello Friend BANK, sorry for the trouble. For this to be resolved, kindly send the problem details through BANK's WhatsApp service at 08121214017 or email us at BANKApp@BANK.co.id. Thank you, Heru.",0 days 16:45:00
10325,"The app is not very helpful; I didn't find what I was looking for.",2,0,33.0,"We apologize for any inconvenience caused. To address this issue, kindly send the problem details through BANK's WhatsApp service at 08121214017 or email us at BANKApp@BANK.co.id. Thank you, Shima",0 days 11:45:00
10326,"I had trouble with the video verification; it kept saying it was not clear.",3,0,33.0,"Hello Friend BANK, sorry for the trouble during your verification. Please ensure the video quality is high, with no obstructions over the face, and a stable internet connection. If everything works fine, we would appreciate a 5-star rating from your BANK friend. Thanks~Mia",0 days 03:15:00
10327,"Slow and sometimes crashes.",1,0,33.0,"We apologize for the trouble and will look into the issue. If you experience any further problems, please contact us at BANKApp@BANK.co.id. Thanks, Una.",0 days 01:16:00
10328,"It's okay, but needs more features.",2,0,32.0,"We appreciate your feedback and will consider adding more features to the app. Thank you, Mawar.",0 days 11:58:00
10329,"Good, but sometimes has issues with login.",2,0,33.0,"We apologize for the inconvenience and will investigate the issue. If you're able to login successfully, we'd appreciate a 5-star rating. Thanks, Heru.",0 days 02:27:00
10330,"It's decent, but sometimes freezes.",2,0,32.0,"We apologize for the trouble and will look into the issue. If you experience any further problems, please contact us at BANKApp@BANK.co.id. Thanks, Lena.",0 days 16:34:00
10331,"Not bad, but needs improvement.",3,0,33.0,"We appreciate your feedback and will do our best to improve the app. If you're able to use it without any issues, we'd appreciate a 5-star rating. Thanks, Belin.",0 days 09:29:00
10332,"Good, but sometimes has issues with transactions.",3,0,32.0,"We apologize for the inconvenience and will investigate the issue. If you're able to complete transactions successfully, we'd appreciate a 5-star rating. Thanks, Una.",0 days 11:58
10333,"Sederhana dan mudah dipahami.,",1,0,32.0,"We apologize for the inconvenience. Please provide the details of the issue through WhatsApp at 0812 12 14017 or email BANKApp@BANK.co.id. If everything is fine, we would appreciate a 5-star rating from you. Thanks~Mawar",0 days 11:14:00
10334,"Tidak ada kemampuan untuk membagi dana, ",1,0,32.0,"We apologize for the limitation. Please email the details of the issue to BANKApp@BANK.co.id. If everything is fine, we would appreciate a 5-star rating from you. Thanks~Ulfa",0 days 01:17:00
10335,"Tidak dapat mengunduh aplikasi, ",1,0,33.0,"Sorry for the issue. Please try restarting your device or check your internet connection. If the problem persists, kindly email the details to BANKApp@BANK.co.id. If everything is fine, we would appreciate a 5-star rating from you. Thanks~Debi",0 days 06:21:00
10336,"Proses transaksi tidak efektif, ",2,0,32.0,"We apologize for the inconvenience. Please provide the details of the issue through WhatsApp at 0812 12 14017 or email BANKApp@BANK.co.id. If everything is fine, we would appreciate a 5-star rating from you. Thanks~Mawar",0 days 03:19:00
10337,"Tidak dapat mengakses aplikasi, ",2,0,33.0,"Sorry for the issue. Please try restarting your device or check your internet connection. If the problem persists, kindly email the details to BANKApp@BANK.co.id. If everything is fine, we would appreciate a 5-star rating from you. Thanks~Ulfa",0 days 08:15:00
10338,"Tidak dapat menemukan fitur tertentu, ",2,0,32.0,"We apologize for the inconvenience. Please provide the details of the issue through WhatsApp at 0812 12 14017 or email BANKApp@BANK.co.id. If everything is fine, we would appreciate a 5-star rating from you. Thanks~Debi",0 days 04:28:00
10339,"Dissatisfied with the response time.",1,0,33.0,"We apologize for any inconvenience caused. Please contact our customer service via WhatsApp at 08121214017 or email at BANKApp@BANK.co.id for further assistance. Thanks~Priska",0 days 03:45:00
10340,"Not satisfied with the features.",2,0,33.0,"We appreciate your feedback. We're constantly improving our features to better serve you. If you have any suggestions, please share them with us through the 'Feedback' section in the app. Thanks~Najwa",0 days 19:00:00
10341,"App is slow and unresponsive.",2,0,33.0,"We apologize for the inconvenience. Please try restarting the app or checking your internet connection. If the issue persists, please contact our customer service for further assistance. Thanks~Galih",0 days 15:45:00
10342,"Not user-friendly.",1,0,33.0,"We appreciate your feedback. We're working to improve the user experience. If you have any specific suggestions, please share them with us through the 'Feedback' section in the app. Thanks~Mawar",0 days 12:30:00
10343,"App crashes frequently.",2,0,33.0,"We apologize for the inconvenience. Please try updating the app to the latest version or restarting your device. If the issue persists, please contact our customer service for further assistance. Thanks~Belin",0 days 09:00:00
10344,"Not satisfied with the customer service.",1,0,33.0,"We apologize for any inconvenience caused. We're constantly improving our customer service. If you have any feedback or suggestions, please share them with us through the 'Feedback' section in the app. Thanks~Asri",0 days 14:15:00
10345,"Can't withdraw cash without a card, very inconvenient.",1,0,34.0,"Sorry for the inconvenience. Please try again.",1 days 11:30:00
10346,"Sometimes the app crashes, causing me to lose my work.",2,0,32.0,"We apologize for the issue. Please try restarting the app and check if it resolves the problem.",0 days 02:45:00
10347,"The app doesn't allow me to log in using my old password.",2,0,31.0,"Please try resetting your password and try logging in again. If the issue persists, please contact our support team.",0 days 03:10:00
10348,"The video quality is poor when recording in low light conditions.",1,0,33.0,"We apologize for the issue. Please try adjusting the camera settings or using a well-lit area to improve video quality.",0 days 04:20:00
10349,"The app doesn't have an option to pause transactions.",2,0,32.0,"We apologize for the inconvenience. Please contact our support team to request this feature to be added.",0 days 05:15:00
10350,"The app sometimes takes a long time to load.",1,0,31.0,"We apologize for the delay. Please try restarting the app and check if it resolves the issue.",0 days 06:40:00
10351,"Disappointing experience with the app, always crashes and takes a long time to load.",1,0,33.0,"Sorry for the inconvenience. Please email the details of the issue to BANKApp@BANK.co.id or contact our customer service via WhatsApp at 08121214017.",0 days 09:45:00
10352,"Difficulty in making transactions, keeps saying 'connection error'.",2,0,32.0,"We apologize for the trouble. Please ensure your internet connection is stable and try again. If the issue persists, please contact our customer service at BANKApp@BANK.co.id or WhatsApp at 08121214017.",0 days 02:10:00
10353,"Slow performance and constant errors, makes it hard to use the app.",1,0,33.0,"Sorry for the inconvenience. Please try restarting the app and see if it resolves the issue. If not, please contact our customer service at BANKApp@BANK.co.id or WhatsApp at 08121214017.",0 days 10:20:00
10354,"Frustrating experience with the app, always getting error messages.",2,0,33.0,"We apologize for the trouble. Please try restarting the app and see if it resolves the issue. If not, please contact our customer service at BANKApp@BANK.co.id or WhatsApp at 08121214017.",0 days 11:45:00
10355,"App is not user-friendly, hard to navigate and find what I need.",1,0,33.0,"Sorry for the inconvenience. We're working to improve the app's user experience. Please provide more feedback on what you'd like to see changed.",0 days 01:05:00
10356,"App keeps asking for unnecessary permissions, makes me feel uneasy.",2,0,32.0,"We apologize for the concern. Please know that we only request permissions necessary for the app to function properly. If you're still concerned, please contact our customer service at BANKApp@BANK.co.id or WhatsApp at 08121214017.",0 days 09:15:00
10357,"Saya tidak dapat menggunakan fitur transfer uang ke rekening lainnya",1,0,32.0,"We apologize for the inconvenience. Please check your internet connection and try again. If the issue persists, kindly email us at BANKApp@BANK.co.id. Thanks~Mawar",0 days 02:45:00
10358,"Sulitnya proses registrasi karena ada beberapa tahapan yang harus diisi",2,0,33.0,"We understand your concern. Please try again and ensure you fill out all the required fields. If you still face issues, email us at BANKApp@BANK.co.id. Thanks~Belin",0 days 15:10:00
10359,"Aplikasi tidak dapat diakses karena jaringan internet saya lambat",1,0,33.0,"We're sorry for the inconvenience. Please check your internet connection and try again. If the issue persists, kindly email us at BANKApp@BANK.co.id. Thanks~Diva",0 days 03:21:00
10360,"Saya tidak dapat melakukan transaksi karena saldo saya tidak mencukupi",2,0,33.0,"We understand your concern. Please check your account balance and try again. If you still face issues, email us at BANKApp@BANK.co.id. Thanks~Ulfa",0 days 12:45:00
10361,"Aplikasi tidak dapat diupdate karena versi saya lama",1,0,33.0,"We're sorry for the inconvenience. Please update your app to the latest version and try again. If the issue persists, kindly email us at BANKApp@BANK.co.id. Thanks~Sora",0 days 14:15:00
10362,"Saya tidak dapat mengakses fitur pengiriman uang",2,0,33.0,"We understand your concern. Please try again and ensure you have sufficient funds. If you still face issues, email us at BANKApp@BANK.co.id. Thanks~Banu",0 days 03:15:00
10363,"Saya sangat kecewa dengan aplikasi ini karena beberapa fitur yang tidak berfungsi dengan baik.",1,0,33.0,"We apologize for the inconvenience. Please provide the details of the issue to our email BANKApp@BANK.co.id for further assistance. If everything is fine, we would appreciate a 5-star rating from you. Thanks~Asri",0 days 01:23:00
10364,"Tolong diupdate sistemnya karena saya kesulitan menggunakan aplikasi ini.",1,0,33.0,"We're sorry for the trouble. Please email the issue details to BANKApp@BANK.co.id. If everything is in order, we would appreciate a 5-star rating from you. Thanks~Mawar",0 days 15:32:00
10365,"Aplikasi ini tidak stabil dan seringkali mengalami error.",2,0,33.0,"We apologize for the inconvenience. Please try restarting the app and ensure a stable internet connection. If the issue persists, please provide the details to our email BANKApp@BANK.co.id. Thanks~Heru",0 days 10:45:00
10366,"Saya belum dapat menemukan fitur yang saya inginkan di aplikasi ini.",2,0,33.0,"We're sorry you're having trouble finding what you're looking for. Please email the specific feature you're looking for to BANKApp@BANK.co.id and we'll assist you. If everything is fine, we would appreciate a 5-star rating from you. Thanks~Una",0 days 02:50:00
10367,"Aplikasi ini tidak efektif untuk transaksi online.",2,0,33.0,"We apologize for the inconvenience. Please provide the details of the issue to our email BANKApp@BANK.co.id. If everything is in order, we would appreciate a 5-star rating from you. Thanks~Riyo",0 days 14:21:00
10368,"Saya kesulitan untuk login ke aplikasi ini.",3,0,33.0,"We're sorry for the trouble. Please ensure you're using the correct login credentials and try restarting the app. If the issue persists, please provide the details to our email BANKApp@BANK.co.id. Thanks~Diva",0 days 09:18:00
10369,"Terrible experience with this app, slow and frustrating to use.",1,0,33.0,"We apologize for the inconvenience. Please try restarting the app and ensure your internet connection is stable. If the issue persists, please email us at BANKApp@BANK.co.id for further assistance.",1 days 12:00:00
10370,"Simplifying transactions is not the goal of this app, it's a mess.",2,0,33.0,"We appreciate your feedback. We're sorry to hear that you're experiencing issues with the app. Please provide more details about the problems you're facing so we can assist you better.",2 days 15:00:00
10371,"It's hard to believe this app is supposed to make life easier.",2,0,33.0,"We apologize for any frustration caused. Please try using the app's tutorial to learn more about its features and how to use it effectively. If you're still having issues, please email us at BANKApp@BANK.co.id for assistance.",0 days 02:30:00
10372,"This app is not user-friendly at all, very complicated.",1,0,33.0,"We apologize for the inconvenience. We're working to improve the app's user experience. Please provide more details about the issues you're facing so we can assist you better.",1 days 10:00:00
10373,"Why is it so hard to get help from this app?",1,0,33.0,"We're sorry to hear that you're having trouble getting help. Please try reaching out to our customer support team through the app's chat feature or by emailing us at BANKApp@BANK.co.id.",0 days 00:45:00
10374,"I'm still having trouble using this app, it's really frustrating.",2,0,33.0,"We apologize for the inconvenience. Please try restarting the app and ensure your internet connection is stable. If the issue persists, please email us at BANKApp@BANK.co.id for further assistance.",2 days 17:00:00
10375,"Sulit untuk mengakses aplikasi ini",1,0,28.0,"We apologize for the inconvenience. Please ensure that your mobile device meets the minimum system requirements to run the app. If the issue persists, please contact our customer support team.",0 days 12:15:00
10376,"Aplikasi ini tidak dapat diunduh",1,0,33.0,"Sorry to hear that. Could you please check your internet connection and try downloading the app again? If the issue persists, please contact our customer support team.",0 days 10:21:00
10377,"Tidak ada fitur yang saya butuhkan",2,0,33.0,"We apologize for not meeting your expectations. We are constantly working to improve our app. Could you please provide more details on the features you are looking for? We would be happy to consider your feedback.",0 days 05:03:00
10378,"Aplikasi ini tidak stabil",2,0,32.0,"We apologize for the inconvenience. We are working to improve the stability of our app. In the meantime, please try closing and reopening the app or restarting your device.",0 days 01:45:00
10379,"Tidak dapat melakukan transaksi",3,0,33.0,"We apologize for the inconvenience. Could you please check your account balance and try making the transaction again? If the issue persists, please contact our customer support team.",0 days 08:20:00
10380,"Aplikasi ini tidak memenuhi harapan saya",3,0,32.0,"We apologize for not meeting your expectations. We are constantly working to improve our app. Could you please provide more details on what you were expecting? We would be happy to consider your feedback.",0 days 14:05:00
10381,"Terrible experience with the app. It's slow and often crashes.",1,0,33.0,"We apologize for the inconvenience. Please ensure your internet connection is stable. If issues persist, please email BANKApp@BANK.co.id.",0 days 00:10:00
10382,"Satisfactory app, but it takes too long to load.",2,0,33.0,"We're glad you find the app satisfactory. For optimal performance, ensure your device meets the minimum system requirements. If issues persist, please email BANKApp@BANK.co.id.",0 days 02:15:00
10383,"Decent app, but it's hard to navigate.",3,0,33.0,"We appreciate your feedback. We're constantly improving the app to make it more user-friendly. If you have any further suggestions, please email BANKApp@BANK.co.id.",0 days 03:41:00
10384,"App is slow and often crashes. It's frustrating.",1,0,33.0,"We apologize for the inconvenience. Please ensure your device meets the minimum system requirements and try restarting the app. If issues persist, please email BANKApp@BANK.co.id.",0 days 11:17:00
10385,"App is okay, but it's not very user-friendly.",2,0,33.0,"We appreciate your feedback. We're working to improve the app's user interface. If you have any suggestions, please email BANKApp@BANK.co.id.",0 days 14:48:00
10386,"App is satisfactory, but it's slow to respond.",3,0,33.0,"We're glad you find the app satisfactory. For optimal performance, ensure your internet connection is stable. If issues persist, please email BANKApp@BANK.co.id.",0 days 19:50:00
