,review,score,thumbsUpCount,reviewCreatedVersion,replyContent,timeToReply
8947,"I'm furious! The app's facial recognition feature is racist and consistently fails to recognize me. This is discrimination!",1,0,32.0,"Dear BANK customer, we are extremely concerned about your experience with our facial recognition feature. We take allegations of discrimination very seriously. Please contact our diversity and inclusion team at 14017 immediately. We will investigate this issue thoroughly, provide alternative verification methods, and review our AI systems for any biases. We sincerely apologize for any distress this has caused and are committed to ensuring our services are fair and inclusive for all customers. - Heru",0 days 00:03:00
8948,"The app doesn't provide detailed breakdowns of fees and charges, making it difficult to understand all costs associated with transactions.",2,0,33.0,"Hello BANK Friend, we appreciate your feedback about the transparency of our fee structure. We're working on implementing a more detailed breakdown of fees and charges in our next update. In the meantime, you can find a comprehensive list of our fees on our website. We're committed to making this information more accessible within the app. Thanks for helping us improve, Lily",1 days 22:15:00
8949,"This app has made my life a nightmare! It keeps automatically enrolling me in services I didn't ask for and charging fees. This is predatory behavior!",1,0,33.0,"Dear BANK customer, we are deeply troubled by your experience with automatic enrollments and unexpected fees. This is not how we conduct our business. Please contact our account services team at 14017 immediately. We will review all recent changes to your account, reverse any unauthorized enrollments and fees, and ensure this doesn't happen again. We take this matter very seriously and will investigate how these enrollments occurred. We sincerely apologize for any stress this has caused. - Asri",0 days 00:05:00
8950,"The app's ATM locator doesn't always show the most up-to-date information about ATM availability and services.",2,0,32.0,"Hello BANK Friend, thank you for your feedback on our ATM locator feature. We're working on improving the accuracy and real-time updates of ATM information. We appreciate you bringing this to our attention and will strive to provide more reliable ATM location services in future updates. Your input helps us enhance our app's functionality. Thanks, Dio",2 days 00:15:00
8951,"I'm shocked at how terrible this app is! It exposed all my financial data to my ex-spouse after our divorce was finalized. This breach of privacy is unforgivable!",1,0,33.0,"Dear BANK customer, we are extremely alarmed by this serious breach of privacy. Please contact our legal department at 14017 immediately. We will conduct an urgent investigation into how this unauthorized access occurred, take immediate steps to secure your account, and work with you to understand the full extent of the data exposure. We understand the severe personal implications of this breach and are committed to addressing this critical issue with the utmost priority. We deeply apologize for this unacceptable situation. - Una",0 days 00:01:00
8952,"The app's budgeting tools are basic and could offer more advanced features for comprehensive financial planning.",2,0,33.0,"Hello BANK Friend, we appreciate your feedback on our budgeting tools. We're actively developing more advanced financial planning features, including detailed expense categorization and future projections. Your input is valuable in shaping these new tools. Look forward to enhanced budgeting capabilities in our upcoming updates. Thanks for helping us improve our services, Shima",1 days 23:30:00
8953,"Aplikasi ini benar-benar tidak berguna! Saya kehilangan kesempatan bisnis besar karena transfer internasional yang terlambat. Kerugian finansial saya sangat besar!",1,0,32.0,"Sahabat BANK yang terhormat, kami sangat menyesal atas keterlambatan transfer internasional yang berdampak serius pada bisnis Anda. Mohon segera hubungi tim layanan bisnis kami di 14017. Kami akan menginvestigasi penyebab keterlambatan, membantu menyelesaikan masalah dengan mitra bisnis Anda, dan mendiskusikan kemungkinan kompensasi atas kerugian yang Anda alami. Kami memahami besarnya dampak dari kejadian ini dan berkomitmen untuk menyelesaikannya. Terima kasih atas kesabaran Anda. - Lena",0 days 00:04:00
8954,"The app's travel notification feature for card usage abroad is not prominently displayed and easy to miss.",2,0,33.0,"Hello BANK Friend, thank you for your feedback about our travel notification feature. We agree it should be more visible. We're redesigning the app to make important features like this more prominent. In the meantime, you can find it under the Card Services"
8955,Application keeps crashing when I try to log in. Very frustrating!,1,0,33.0,"Hello BANK Friend, we apologize for the inconvenience. Please try uninstalling and reinstalling the app. If the issue persists, contact our support team at BANKApp@BANK.co.id. Thanks, Diva.",0 days 01:15:00
8956,Kenapa saya tidak bisa melakukan transfer? Selalu error!,1,0,33.0,"Halo Sobat BANK, mohon maaf atas kendala yang dialami. Silakan coba lakukan transfer kembali dan pastikan koneksi internet Anda stabil. Jika masih bermasalah, hubungi kami di 08121214017. Terima kasih, Bevi.",0 days 00:45:00
8957,Face verification never works. I've tried countless times!,1,1,33.0,"Dear BANK customer, we're sorry for the trouble. Please ensure good lighting and follow the on-screen instructions carefully. If you continue to face issues, email us at BANKApp@BANK.co.id. Thanks, Ulfa.",0 days 02:30:00
8958,Aplikasi ini sangat lambat. Butuh waktu lama untuk membuka setiap halaman.,1,0,33.0,"Sobat BANK yang terhormat, kami mohon maaf atas ketidaknyamanan ini. Mohon pastikan Anda menggunakan versi terbaru dari aplikasi kami. Jika masalah berlanjut, hubungi kami di 08121214017. Terima kasih, Yuka.",0 days 01:20:00
8959,OTP never arrives. How am I supposed to complete transactions?,1,0,33.0,"Hello BANK Friend, we apologize for the OTP issue. Please check your phone settings and ensure you have a stable network connection. If the problem continues, contact us at BANKApp@BANK.co.id. Thanks, Riyo.",0 days 00:55:00
8960,Saldo saya hilang tiba-tiba. Ini sangat tidak profesional!,1,2,33.0,"Sobat BANK, kami sangat menyesalkan hal ini terjadi. Mohon segera hubungi tim support kami di 08121214017 atau kirim email ke BANKApp@BANK.co.id untuk penyelidikan lebih lanjut. Terima kasih atas pengertiannya, Johan.",0 days 03:15:00
8961,Can't reset my password. The 'Forgot Password' option doesn't work.,1,0,33.0,"Dear BANK customer, we're sorry for the inconvenience. Please try clearing your app cache and data, then attempt the password reset again. If issues persist, contact us at BANKApp@BANK.co.id. Thanks, Mawar.",0 days 01:40:00
8962,Aplikasi ini terlalu rumit. Saya tidak bisa menemukan fitur yang saya butuhkan.,1,0,33.0,"Halo Sobat BANK, kami mohon maaf atas kebingungan yang Anda alami. Kami akan terus berupaya meningkatkan user interface kami. Jika Anda memerlukan bantuan, silakan hubungi kami di 08121214017. Terima kasih, Tika.",0 days 02:10:00
8963,Terrible customer service. No one responds to my complaints!,1,1,33.0,"Hello BANK Friend, we sincerely apologize for the poor experience. We're working on improving our response times. Please send your specific concerns to BANKApp@BANK.co.id and we'll address them promptly. Thanks, Heru.",0 days 00:30:00
8964,Kenapa selalu muncul pesan 'Layanan Tidak Tersedia'? Sangat mengecewakan!,1,0,33.0,"Sobat BANK yang terhormat, kami mohon maaf atas ketidaknyamanan ini. Tim teknis kami sedang bekerja untuk mengatasi masalah ini. Silakan coba lagi nanti atau hubungi kami di 08121214017 jika masalah berlanjut. Terima kasih, Lily.",0 days 01:05:00
8965,App keeps logging me out. I have to enter my credentials every time!,1,0,33.0,"Dear BANK customer, we apologize for this inconvenience. Please ensure you're using the latest version of the app. If the issue persists, contact our support team at BANKApp@BANK.co.id. Thanks, Dio.",0 days 02:45:00
8966,Tidak bisa melakukan top-up e-wallet. Selalu gagal tanpa alasan yang jelas.,1,0,33.0,"Halo Sobat BANK, kami menyesal atas kendala yang Anda alami. Mohon cek saldo rekening Anda dan pastikan limit harian Anda belum terlampaui. Jika masih bermasalah, hubungi kami di 08121214017. Terima kasih, Erza.",0 days 01:30:00
8967,Security features are too cumbersome. It takes forever to log in!,1,1,33.0,"Hello BANK Friend, we understand your frustration. While security is our top priority, we're continually working to streamline the process. For immediate assistance, please contact us at BANKApp@BANK.co.id. Thanks, Una.",0 days 00:50:00
8968,Aplikasi sering crash saat melakukan pembayaran tagihan. Sangat tidak dapat diandalkan!,1,0,33.0,"Sobat BANK yang terhormat, kami sangat menyesalkan ketidaknyamanan ini. Mohon coba uninstall dan install ulang aplikasi. Jika masalah berlanjut, silakan hubungi tim support kami di 08121214017. Terima kasih atas kesabarannya, Banu.",0 days 03:00:00
8969,Can't link my credit card to the app. It keeps showing an error.,1,0,33.0,"Dear BANK customer, we apologize for the trouble. Please ensure your credit card is active and not blocked. If you continue to face issues, please email us at BANKApp@BANK.co.id with more details. Thanks, Shima.",0 days 01:25:00
8970,Kenapa fitur transfer antar bank selalu bermasalah? Ini sangat mengganggu!,1,2,33.0,"Halo Sobat BANK, kami mohon maaf atas kendala yang Anda alami. Kami sedang melakukan peningkatan sistem untuk memperbaiki masalah ini. Silakan coba lagi nanti atau hubungi kami di 08121214017 jika masalah berlanjut. Terima kasih atas pengertiannya, Galih.",0 days 02:20:00
8971,The app is extremely slow on my device. Takes ages to load!,1,0,33.0,"Hello BANK Friend, we're sorry to hear about the performance issues. Please try clearing the app cache and ensure you have enough free space on your device. If problems persist, contact us at BANKApp@BANK.co.id. Thanks, Fadi.",0 days 01:10:00
8972,Tidak bisa melihat riwayat transaksi lebih dari sebulan. Ini sangat tidak berguna!,1,0,33.0,"Sobat BANK yang terhormat, kami menyesal atas keterbatasan ini. Kami sedang berupaya meningkatkan fitur riwayat transaksi. Untuk sementara, Anda dapat mengakses riwayat lengkap melalui Internet Banking kami. Jika ada pertanyaan, silakan hubungi 08121214017. Terima kasih, Lena.",0 days 00:40:00
8973,QR code payments never work. Always get an error message.,1,1,33.0,"Dear BANK customer, we apologize for the inconvenience with QR payments. Please ensure you have a stable internet connection and the latest app version. If issues continue, email us at BANKApp@BANK.co.id. Thanks, Asri.",0 days 02:55:00
8974,Kenapa saya tidak bisa mengubah limit transaksi harian saya? Fitur ini tidak berfungsi!,1,0,33.0,"Halo Sobat BANK, kami mohon maaf atas kendala ini. Untuk keamanan, perubahan limit harian mungkin memerlukan verifikasi tambahan. Silakan hubungi customer service kami di 08121214017 untuk bantuan lebih lanjut. Terima kasih atas pengertiannya, Sora.",0 days 01:35:00
8975,App constantly freezes when I try to view my account balance. Useless!,1,0,33.0,"Hello BANK Friend, we're sorry for this frustrating experience. Please try reinstalling the app and ensuring your device's operating system is up to date. If problems persist, contact us at BANKApp@BANK.co.id. Thanks, Winky.",0 days 00:25:00
8976,Tidak bisa mendaftar akun baru. Selalu ada pesan error yang tidak jelas.,1,2,33.0,"Sobat BANK yang terhormat, kami menyesal atas kesulitan yang Anda alami. Mohon pastikan semua data yang Anda masukkan sudah benar dan lengkap. Jika masih bermasalah, silakan hubungi tim support kami di 08121214017 untuk bantuan lebih lanjut. Terima kasih, Sammy.",0 days 03:20:00
8977,The app's UI is terrible. Can't find anything I need!,1,0,33.0,"Dear BANK customer, we apologize for the confusion with our UI. We're constantly working to improve user experience. For now, you can find a guide to app features on our website. For further assistance, email us at BANKApp@BANK.co.id. Thanks, Oscar.",0 days 01:50:00
8978,Kenapa notifikasi transaksi selalu terlambat? Ini membuat saya khawatir!,1,0,33.0,"Halo Sobat BANK, kami mohon maaf atas ketidaknyamanan ini. Kami sedang berupaya meningkatkan sistem notifikasi kami. Pastikan Anda mengizinkan notifikasi dari aplikasi kami di pengaturan ponsel Anda. Jika masalah berlanjut, hubungi kami di 08121214017. Terima kasih, Arum.",0 days 00:35:00
8979,Can't access my account. It says 'Account Locked' but I didn't do anything!,1,1,33.0,"Hello BANK Friend, we understand your concern. For security reasons, accounts may be temporarily locked. Please contact our customer service immediately at BANKApp@BANK.co.id or call our hotline for assistance in unlocking your account. Thanks, Belin.",0 days 02:40:00
8980,Aplikasi ini terlalu berat. Menghabiskan baterai dan memori ponsel saya!,1,0,33.0,"Sobat BANK yang terhormat, kami menyesal atas masalah yang Anda alami. Kami terus berupaya mengoptimalkan kinerja aplikasi kami. Sementara itu, Anda dapat mencoba menghapus cache aplikasi atau menggunakan versi lite jika tersedia. Jika ada pertanyaan, silakan hubungi 08121214017. Terima kasih atas pengertiannya, Najwa.",0 days 01:00:00
8981,The currency conversion rates are always incorrect. I'm losing money!,1,0,33.0,"Dear BANK customer, we apologize for any discrepancies in currency conversion rates. Our rates are updated regularly, but there might be a slight delay. For real-time rates, please check our website. If you notice significant issues, please report them to BANKApp@BANK.co.id. Thanks, Uswah.",0 days 03:10:00
8982,Tidak bisa mengakses fitur investasi. Selalu muncul pesan error.,1,2,33.0,"Halo Sobat BANK, kami mohon maaf atas kendala yang Anda alami dengan fitur investasi. Mohon pastikan Anda telah melengkapi semua persyaratan untuk mengakses fitur ini. Jika masalah berlanjut, silakan hubungi tim support kami di 08121214017 untuk bantuan lebih lanjut. Terima kasih, Satria.",0 days 01:45:00
8983,App doesn't work with my phone's biometric login. Very inconvenient!,1,0,33.0,"Hello BANK Friend, we're sorry for this inconvenience. Please ensure your device's biometric settings are properly configured and try re-enabling biometric login in the app settings. If issues persist, contact us at BANKApp@BANK.co.id. Thanks, Yuka.",0 days 00:20:00
8984,Kenapa saya tidak bisa melihat saldo rekening joint account saya di aplikasi ini?,1,0,33.0,"Sobat BANK yang terhormat, kami menyesal atas keterbatasan ini. Untuk saat ini, fitur melihat saldo joint account mungkin belum tersedia di aplikasi. Anda dapat mengakses informasi ini melalui Internet Banking atau menghubungi customer service kami di 08121214017 untuk bantuan lebih lanjut. Terima kasih atas pengertiannya, Tika.",0 days 02:25:00
8985,Can't set up automatic bill payments. The feature is broken!,1,1,33.0,"Dear BANK customer, we apologize for the trouble with automatic bill payments. We're currently working on improving this feature. In the meantime, you can set up these payments through our website. For further assistance, please email us at BANKApp@BANK.co.id. Thanks, Riyo.",0 days 01:15:00
8986,Aplikasi ini tidak kompatibel dengan ponsel saya yang baru. Sangat mengecewakan!,1,0,33.0,"Halo Sobat BANK, kami mohon maaf atas ketidaknyamanan ini. Kami terus berupaya meningkatkan kompatibilitas aplikasi kami dengan berbagai jenis ponsel. Mohon beri tahu kami merek dan model ponsel Anda melalui email ke BANKApp@BANK.co.id agar kami dapat menindaklanjuti. Terima kasih atas kesabarannya, Diva.",0 days 03:05:00
8987,The app doesn't support my local language. This is discriminatory!,1,0,33.0,"Hello BANK Friend, we apologize for the language limitation. We're working on adding more language options to our app. In the meantime, you can use our website which supports more languages. For any specific queries, please contact us at BANKApp@BANK.co.id. Thanks, Una.",0 days 00:50:00
8988,Tidak bisa melakukan pembayaran menggunakan poin rewards. Fitur ini tidak berfungsi!,1,2,33.0,"Sobat BANK yang terhormat, kami menyesal atas kendala yang Anda alami dengan fitur pembayaran menggunakan poin rewards. Mohon pastikan Anda memiliki poin yang cukup dan fitur ini telah diaktifkan di akun Anda. Jika masalah berlanjut, silakan hubungi tim support kami di 08121214017. Terima kasih, Johan.",0 days 01:25:00
9005,"The app is okay, but it needs a lot of improvement. Transactions are often slow.",2,0,33.0,"Hello BANK Friend, thank you for your feedback. We're continuously working to improve our app's performance. If you experience specific issues, please let us know at BANKApp@BANK.co.id. Thanks, Uswah.",0 days 01:30:00
9006,"Aplikasi cukup baik, tapi sering error saat melakukan transfer.",2,0,33.0,"Sobat BANK yang terhormat, terima kasih atas masukannya. Kami terus berupaya meningkatkan stabilitas aplikasi kami. Jika Anda mengalami kendala spesifik, mohon hubungi kami di 08121214017. Terima kasih, Satria.",0 days 00:45:00
9007,"The user interface is confusing. It's hard to find what I need.",2,1,33.0,"Dear BANK customer, we appreciate your feedback on our user interface. We're working on making it more intuitive. If you have specific suggestions, please share them at BANKApp@BANK.co.id. Thanks, Yuka.",0 days 02:15:00
9008,"Fitur-fiturnya lumayan lengkap, tapi aplikasinya sering lambat.",2,0,33.0,"Halo Sobat BANK, terima kasih atas penilaian Anda. Kami sedang berupaya meningkatkan kecepatan aplikasi kami. Jika ada saran lebih lanjut, silakan hubungi kami di 08121214017. Terima kasih, Tika.",0 days 01:00:00
9009,"The app works fine most of the time, but customer service is slow to respond.",2,0,33.0,"Hello BANK Friend, thank you for your feedback. We're working on improving our response times. For urgent matters, please call our hotline. For other concerns, email us at BANKApp@BANK.co.id. Thanks, Riyo.",0 days 03:00:00
9010,"Saya suka aplikasinya, tapi prosedur verifikasi terlalu rumit.",2,2,33.0,"Sobat BANK yang terhormat, kami menghargai masukan Anda. Prosedur verifikasi memang penting untuk keamanan, namun kami akan terus menyederhanakan prosesnya. Jika ada kesulitan, silakan hubungi kami di 08121214017. Terima kasih, Diva.",0 days 00:30:00
9011,"The app is decent, but it lacks some important features like budgeting tools.",2,0,33.0,"Dear BANK customer, thank you for your suggestion. We're always looking to add useful features. We'll consider adding budgeting tools in future updates. For more suggestions, please contact us at BANKApp@BANK.co.id. Thanks, Una.",0 days 01:45:00
9012,"Aplikasi cukup bagus, tapi sering ada masalah saat login.",2,0,33.0,"Halo Sobat BANK, terima kasih atas penilaian Anda. Kami sedang berupaya meningkatkan stabilitas proses login. Jika Anda mengalami kendala spesifik, mohon hubungi kami di 08121214017. Terima kasih, Johan.",0 days 02:30:00
9013,"The app functions well, but it uses too much battery power.",2,1,33.0,"Hello BANK Friend, we appreciate your feedback about battery usage. We're working on optimizing the app's performance. In the meantime, try closing other apps while using BANKApp. For more tips, contact us at BANKApp@BANK.co.id. Thanks, Lily.",0 days 00:55:00
9014,"Fitur-fiturnya bagus, tapi sering ada masalah koneksi.",2,0,33.0,"Sobat BANK yang terhormat, terima kasih atas masukannya. Kami terus meningkatkan stabilitas koneksi aplikasi kami. Pastikan Anda menggunakan koneksi internet yang stabil. Jika masalah berlanjut, hubungi kami di 08121214017. Terima kasih, Dio.",0 days 03:15:00
9015,"The app is good for basic functions, but advanced features are hard to use.",2,0,33.0,"Dear BANK customer, thank you for your feedback. We're working on making our advanced features more user-friendly. If you have specific suggestions, please share them at BANKApp@BANK.co.id. Thanks, Erza.",0 days 01:20:00
9016,"Aplikasi cukup membantu, tapi sering ada pembaruan yang mengganggu.",2,2,33.0,"Halo Sobat BANK, kami menghargai masukan Anda. Pembaruan memang penting untuk meningkatkan performa dan keamanan aplikasi. Kami akan berusaha meminimalkan gangguan saat pembaruan. Jika ada saran, silakan hubungi kami di 08121214017. Terima kasih, Banu.",0 days 00:40:00
9017,"The app is fine, but the currency conversion rates are not always accurate.",2,0,33.0,"Hello BANK Friend, thank you for your feedback. We strive to provide the most accurate rates possible. Rates are updated regularly, but there might be slight delays. For real-time rates, please check our website. If you notice significant discrepancies, please report them to BANKApp@BANK.co.id. Thanks, Shima.",0 days 02:00:00
9018,"Saya suka aplikasinya, tapi notifikasi transaksi sering terlambat.",2,0,33.0,"Sobat BANK yang terhormat, terima kasih atas penilaian Anda. Kami sedang meningkatkan sistem notifikasi kami. Pastikan Anda mengizinkan notifikasi dari aplikasi kami di pengaturan ponsel Anda. Jika masalah berlanjut, hubungi kami di 08121214017. Terima kasih, Galih.",0 days 01:35:00
9019,"The app works well, but it's missing a feature for setting up recurring payments.",2,1,33.0,"Dear BANK customer, we appreciate your suggestion about recurring payments. We're considering adding this feature in future updates. For now, you can set up recurring payments through our website. For more information, contact us at BANKApp@BANK.co.id. Thanks, Fadi.",0 days 00:25:00
9020,"Aplikasi cukup baik, tapi sulit untuk menghubungi customer service melalui aplikasi.",2,0,33.0,"Halo Sobat BANK, terima kasih atas masukannya. Kami sedang meningkatkan fitur layanan pelanggan dalam aplikasi. Sementara itu, Anda dapat menghubungi kami di 08121214017 untuk bantuan langsung. Terima kasih atas pengertiannya, Lena.",0 days 03:30:00
9021,"The app is useful, but it sometimes logs me out unexpectedly.",2,0,33.0,"Hello BANK Friend, thank you for your feedback. We're working on improving app stability. Please ensure you're using the latest version. If the issue persists, contact us at BANKApp@BANK.co.id with details about your device and operating system. Thanks, Asri.",0 days 01:50:00
9022,"Fitur-fiturnya lengkap, tapi tampilan aplikasi kurang menarik.",2,2,33.0,"Sobat BANK yang terhormat, terima kasih atas penilaian Anda. Kami menghargai masukan Anda mengenai tampilan aplikasi dan akan mempertimbangkannya untuk perbaikan ke depan. Jika ada saran spesifik, silakan hubungi kami di 08121214017. Terima kasih, Sora.",0 days 00:50:00
9023,"The app is good overall, but the process for reporting lost cards is complicated.",2,0,33.0,"Dear BANK customer, we appreciate your feedback about the card reporting process. We're working on simplifying this procedure. In the meantime, for urgent card issues, please call our hotline. For other concerns, email us at BANKApp@BANK.co.id. Thanks, Winky.",0 days 02:40:00
9024,"Aplikasi cukup bagus, tapi sering lambat saat melakukan pembayaran tagihan.",2,0,33.0,"Halo Sobat BANK, terima kasih atas masukannya. Kami terus berupaya meningkatkan kecepatan transaksi pembayaran tagihan. Pastikan Anda menggunakan koneksi internet yang stabil. Jika masalah berlanjut, hubungi kami di 08121214017. Terima kasih, Sammy.",0 days 01:15:00
9025,"The app works fine, but it's missing a feature for currency exchange.",2,1,33.0,"Hello BANK Friend, thank you for your suggestion about currency exchange. We're considering adding this feature in future updates. For now, you can perform currency exchanges at our branches or through our website. For more information, contact us at BANKApp@BANK.co.id. Thanks, Oscar.",0 days 03:05:00
9026,"Saya suka aplikasinya, tapi sulit untuk mengubah informasi pribadi.",2,0,33.0,"Sobat BANK yang terhormat, kami menghargai masukan Anda. Untuk keamanan, beberapa perubahan informasi pribadi mungkin memerlukan verifikasi tambahan. Jika Anda mengalami kesulitan, silakan hubungi customer service kami di 08121214017 untuk bantuan. Terima kasih atas pengertiannya, Arum.",0 days 00:35:00
9027,"The app is useful, but the process for applying for a loan is not user-friendly.",2,0,33.0,"Dear BANK customer, we appreciate your feedback about the loan application process. We're working on making it more streamlined and user-friendly. If you have specific suggestions for improvement, please share them at BANKApp@BANK.co.id. Thanks, Belin.",0 days 02:25:00
9028,"Aplikasi cukup membantu, tapi fitur chat dengan customer service sering bermasalah.",2,2,33.0,"Halo Sobat BANK, terima kasih atas penilaian Anda. Kami sedang meningkatkan stabilitas fitur chat customer service kami. Sementara itu, Anda dapat menghubungi kami di 08121214017 untuk bantuan langsung. Kami menghargai kesabaran Anda. Terima kasih, Najwa.",0 days 01:40:00
9029,"The app is good, but it doesn't have a feature for splitting bills with friends.",2,0,33.0,"Hello BANK Friend, thank you for your suggestion about bill splitting. We're considering adding this feature in future updates. For now, you can use our transfer feature to manage shared expenses. For more suggestions, please contact us at BANKApp@BANK.co.id. Thanks, Uswah.",0 days 00:20:00
9030,"Saya cukup puas dengan aplikasinya, tapi proses verifikasi wajah sering gagal.",2,0,33.0,"Sobat BANK yang terhormat, kami menghargai masukan Anda tentang proses verifikasi wajah. Pastikan Anda berada di tempat dengan pencahayaan yang cukup dan mengikuti instruksi dengan seksama. Jika masalah berlanjut, silakan hubungi kami di 08121214017 untuk bantuan. Terima kasih, Satria.",0 days 03:20:00
9031,"The app functions well, but it doesn't support integration with other financial apps.",2,1,33.0,"Dear BANK customer, we appreciate your feedback about app integration. We're exploring options to enhance our app's compatibility with other financial services. If you have specific integration requests, please let us know at BANKApp@BANK.co.id. Thanks, Yuka.",0 days 01:55:00
9032,"Aplikasi cukup baik, tapi sulit untuk melihat riwayat transaksi lebih dari 3 bulan.",2,0,33.0,"Halo Sobat BANK, terima kasih atas masukannya. Kami sedang mempertimbangkan untuk memperpanjang periode riwayat transaksi yang dapat diakses. Sementara itu, Anda dapat mengakses riwayat transaksi lengkap melalui Internet Banking kami. Jika ada pertanyaan, silakan hubungi 08121214017. Terima kasih, Tika.",0 days 00:45:00
9033,"The app is decent, but it doesn't offer personalized financial advice or insights.",2,0,33.0,"Hello BANK Friend, thank you for your suggestion about personalized financial advice. We're working on developing features to provide more personalized insights to our customers. Your feedback helps us improve. For more information, contact us at BANKApp@BANK.co.id. Thanks, Riyo.",0 days 02:35:00
9034,"Saya suka fitur-fiturnya, tapi aplikasi sering crash saat membuka lampiran e-statement.",2,2,33.0,"Sobat BANK yang terhormat, kami menyesal atas ketidaknyamanan ini. Kami sedang memperbaiki masalah stabilitas saat membuka lampiran. Pastikan Anda menggunakan versi terbaru dari aplikasi. Jika masalah berlanjut, mohon laporkan ke kami di 08121214017. Terima kasih atas kesabaran Anda, Diva.",0 days 01:10:00
9035,"The app works fine, but the process for disputing transactions is not clear.",2,0,33.0,"Dear BANK customer, we appreciate your feedback about the transaction dispute process. We're working on making this process clearer and more straightforward. For now, please contact our customer service for assistance with disputes. You can reach us at BANKApp@BANK.co.id. Thanks, Una.",0 days 03:25:00
9036,"Aplikasi cukup bagus, tapi sering ada masalah saat mencoba menggunakan kode promo.",2,0,33.0,"Halo Sobat BANK, terima kasih atas penilaian Anda. Kami sedang meningkatkan sistem kode promo kami. Pastikan Anda memasukkan kode dengan benar dan memperhatikan syarat dan ketentuan yang berlaku. Jika masih ada kendala, silakan hubungi kami di 08121214017. Terima kasih, Johan.",0 days 00:55:00
9037,"The app is useful, but it doesn't have a feature for setting savings goals.",2,1,33.0,"Hello BANK Friend, thank you for your suggestion about savings goals. We're considering adding this feature in future updates to help our customers better manage their finances. If you have more ideas, please share them at BANKApp@BANK.co.id. Thanks, Lily.",0 days 02:20:00
9038,"Saya cukup puas, tapi proses pendaftaran akun baru terlalu rumit.",2,0,33.0,"Sobat BANK yang terhormat, kami menghargai masukan Anda tentang proses pendaftaran. Kami sedang berupaya menyederhanakan prosesnya sambil tetap menjaga keamanan. Jika Anda mengalami kesulitan spesifik, silakan hubungi kami di 08121214017 untuk bantuan. Terima kasih atas pengertiannya, Dio.",0 days 01:30:00
9039,"The app is good overall, but the ATM locator feature is not always accurate.",2,0,33.0,"Dear BANK customer, we appreciate your feedback about our ATM locator. We're working on improving its accuracy. If you notice any specific discrepancies, please report them to us at BANKApp@BANK.co.id so we can update our database. Thanks, Erza.",0 days 00:15:00
9040,"Aplikasi cukup membantu, tapi sulit untuk membatalkan transaksi yang salah.",2,2,33.0,"Halo Sobat BANK, terima kasih atas masukannya. Untuk keamanan, pembatalan transaksi memang memerlukan proses tertentu. Jika Anda perlu membatalkan transaksi, segera hubungi customer service kami di 08121214017 untuk bantuan. Kami akan membantu Anda secepatnya. Terima kasih, Banu.",0 days 03:10:00
9041,"The app functions well, but it doesn't offer multi-currency accounts.",2,0,33.0,"Hello BANK Friend, thank you for your feedback about multi-currency accounts. We're exploring the possibility of offering this feature in the future. For now, you can manage different currencies through separate accounts. For more information, contact us at BANKApp@BANK.co.id. Thanks, Shima.",0 days 01:45:00
9042,"Saya suka aplikasinya, tapi fitur analisis pengeluaran kurang detail.",2,0,33.0,"Sobat BANK yang terhormat, kami menghargai masukan Anda tentang fitur analisis pengeluaran. Kami sedang mempertimbangkan untuk meningkatkan detail dan fungsionalitas fitur ini. Jika Anda memiliki saran spesifik, silakan sampaikan kepada kami di 08121214017. Terima kasih, Galih.",0 days 00:40:00
9043,"The app is decent, but it lacks a feature for scheduling future transfers.",2,1,33.0,"Dear BANK customer, we appreciate your suggestion about scheduling future transfers. We're considering adding this feature in upcoming updates to improve your banking experience. For now, you can set reminders for transfers. For more suggestions, please contact us at BANKApp@BANK.co.id. Thanks, Fadi.",0 days 02:55:00
9044,"Aplikasi cukup baik, tapi sering lambat saat memuat riwayat transaksi.",2,0,33.0,"Halo Sobat BANK, terima kasih atas penilaian Anda. Kami sedang meningkatkan kecepatan loading riwayat transaksi. Pastikan Anda menggunakan versi terbaru dari aplikasi dan memiliki koneksi internet yang stabil. Jika masalah berlanjut, mohon hubungi kami di 08121214017. Terima kasih atas kesabarannya, Lena.",0 days 01:20:00
9045,"The app works fine, but the process for updating personal information is cumbersome.",2,0,33.0,"Hello BANK Friend, we appreciate your feedback about updating personal information. We're working on simplifying this process while maintaining security. If you encounter specific issues, please let us know at BANKApp@BANK.co.id so we can assist you. Thanks, Asri.",0 days 00:30:00
9046,"Saya cukup puas dengan aplikasinya, tapi fitur pembayaran QR code sering bermasalah.",2,2,33.0,"Sobat BANK yang terhormat, terima kasih atas masukannya mengenai pembayaran QR code. Kami sedang meningkatkan stabilitas fitur ini. Pastikan Anda menggunakan versi terbaru dari aplikasi dan memiliki koneksi internet yang stabil. Jika masalah berlanjut, silakan hubungi kami di 08121214017. Terima kasih atas pengertiannya, Sora.",0 days 03:35:00
9047,"The app is useful, but it doesn't have a feature for managing multiple accounts easily.",2,0,33.0,"Dear BANK customer, thank you for your suggestion about managing multiple accounts. We're exploring ways to make this easier for our customers. If you have specific ideas for improvement, please share them with us at BANKApp@BANK.co.id. Your feedback is valuable to us. Thanks, Winky.",0 days 01:50:00
9048,"Aplikasi cukup bagus, tapi proses reset password terlalu rumit.",2,0,33.0,"Halo Sobat BANK, kami menghargai masukan Anda tentang proses reset password. Kami sedang berupaya menyederhanakan prosesnya sambil tetap menjaga keamanan akun Anda. Jika Anda mengalami kesulitan spesifik, silakan hubungi customer service kami di 08121214017 untuk bantuan. Terima kasih, Sammy.",0 days 00:25:00
